L I	L III	L II(Calc.)
-0.055542	0.00549316	-0.0500488
-0.055542	0.00579834	-0.0497437
-0.0561523	0.00579834	-0.050354
-0.057373	0.00579834	-0.0515747
-0.0585938	0.00549316	-0.0531006
-0.0595093	0.00518799	-0.0543213
-0.0604248	0.00518799	-0.0552368
-0.0610352	0.00518799	-0.0558472
-0.0616455	0.00549316	-0.0561523
-0.062561	0.00610352	-0.0564575
-0.0631714	0.00640869	-0.0567627
-0.0634766	0.00610352	-0.057373
-0.0619507	0.00549316	-0.0564575
-0.0595093	0.00518799	-0.0543213
-0.0576782	0.00457764	-0.0531006
-0.0561523	0.00396729	-0.0521851
-0.0549316	0.00305176	-0.0518799
-0.0543213	0.00183105	-0.0524902
-0.0534058	0.000915527	-0.0524902
-0.0531006	0.000305176	-0.0527954
-0.0534058	0.000610352	-0.0527954
-0.0540161	0.000915527	-0.0531006
-0.0549316	0.00213623	-0.0527954
-0.0558472	0.00366211	-0.0521851
-0.0567627	0.00518799	-0.0515747
-0.0579834	0.00640869	-0.0515747
-0.0582886	0.00762939	-0.0506592
-0.0582886	0.00854492	-0.0497437
-0.0582886	0.00946045	-0.0488281
-0.0585938	0.00976563	-0.0488281
-0.0585938	0.0100708	-0.0485229
-0.0588989	0.0100708	-0.0488281
-0.0585938	0.00976563	-0.0488281
-0.0582886	0.00946045	-0.0488281
-0.0588989	0.00946045	-0.0494385
-0.0595093	0.00976563	-0.0497437
-0.0592041	0.00976563	-0.0494385
-0.0576782	0.00976563	-0.0479126
-0.0552368	0.00976563	-0.0454712
-0.0534058	0.00976563	-0.0436401
-0.0515747	0.0100708	-0.0415039
-0.050354	0.010376	-0.039978
-0.0494385	0.0109863	-0.0384521
-0.0491333	0.0128174	-0.0363159
-0.0488281	0.0164795	-0.0323486
-0.0479126	0.0228882	-0.0250244
-0.0466919	0.0317383	-0.0149536
-0.0439453	0.0427246	-0.0012207
-0.0396729	0.0558472	0.0161743
-0.0326538	0.0701904	0.0375366
-0.0222778	0.0842285	0.0619507
-0.00640869	0.0964355	0.0900269
0.015564	0.105896	0.12146
0.0442505	0.112	0.15625
0.0784302	0.114136	0.192566
0.118408	0.11322	0.231628
0.162659	0.109558	0.272217
0.209351	0.100098	0.309448
0.255127	0.0805664	0.335693
0.298157	0.0494385	0.347595
0.335388	0.010376	0.345764
0.361938	-0.0308228	0.331116
0.37323	-0.0704956	0.302734
0.365601	-0.108643	0.256958
0.33783	-0.143127	0.194702
0.291443	-0.171204	0.120239
0.228882	-0.189514	0.0393677
0.154724	-0.194702	-0.039978
0.0750732	-0.186157	-0.111084
-0.00274658	-0.164185	-0.166931
-0.0720215	-0.132446	-0.204468
-0.127563	-0.0942993	-0.221863
-0.1651	-0.0552368	-0.220337
-0.183716	-0.0189209	-0.202637
-0.183411	0.0106812	-0.172729
-0.167236	0.0314331	-0.135803
-0.140076	0.043335	-0.0967407
-0.106812	0.0466919	-0.0601196
-0.0723267	0.0430298	-0.0292969
-0.0408936	0.0338745	-0.00701904
-0.0164795	0.022583	0.00610352
-0.0012207	0.0115967	0.010376
0.00518799	0.00305176	0.00823975
0.00427246	-0.00244141	0.00183105
-0.00183105	-0.00488281	-0.00671387
-0.0100708	-0.00518799	-0.0152588
-0.0186157	-0.00396729	-0.022583
-0.0256348	-0.00244141	-0.0280762
-0.0305176	-0.000915527	-0.0314331
-0.0332642	0.000610352	-0.0326538
-0.0338745	0.00183105	-0.0320435
-0.0320435	0.00183105	-0.0302124
-0.0292969	0.00152588	-0.027771
-0.0259399	0.000610352	-0.0253296
-0.022583	-0.000305176	-0.0228882
-0.0201416	-0.0012207	-0.0213623
-0.0183105	-0.00183105	-0.0201416
-0.0170898	-0.00152588	-0.0186157
-0.0170898	-0.0012207	-0.0183105
-0.0177002	-0.000610352	-0.0183105
-0.0186157	0.000305176	-0.0183105
-0.0195313	0.00152588	-0.0180054
-0.0201416	0.00274658	-0.017395
-0.020752	0.00366211	-0.0170898
-0.0210571	0.00427246	-0.0167847
-0.020752	0.00427246	-0.0164795
-0.0195313	0.00396729	-0.015564
-0.0180054	0.00335693	-0.0146484
-0.0161743	0.00274658	-0.0134277
-0.0146484	0.00183105	-0.0128174
-0.0140381	0.000915527	-0.0131226
-0.0137329	-0.000305176	-0.0140381
-0.0131226	-0.00152588	-0.0146484
-0.0128174	-0.00244141	-0.0152588
-0.0128174	-0.00305176	-0.0158691
-0.0128174	-0.00335693	-0.0161743
-0.0128174	-0.00366211	-0.0164795
-0.0128174	-0.00366211	-0.0164795
-0.0131226	-0.00305176	-0.0161743
-0.0134277	-0.00213623	-0.015564
-0.0134277	-0.0012207	-0.0146484
-0.0119019	-0.000610352	-0.0125122
-0.00946045	0	-0.00946045
-0.00732422	0.000610352	-0.00671387
-0.00579834	0.00183105	-0.00396729
-0.00488281	0.00274658	-0.00213623
-0.00396729	0.00305176	-0.000915527
-0.00183105	0.00244141	0.000610352
0.000915527	0.00183105	0.00274658
0.00366211	0.000915527	0.00457764
0.00640869	0.000305176	0.00671387
0.00946045	-0.000610352	0.0088501
0.0119019	-0.00183105	0.0100708
0.0143433	-0.00274658	0.0115967
0.0167847	-0.00335693	0.0134277
0.0192261	-0.00366211	0.015564
0.0213623	-0.00366211	0.0177002
0.0234985	-0.00335693	0.0201416
0.0250244	-0.00274658	0.0222778
0.0262451	-0.00213623	0.0241089
0.0271606	-0.00152588	0.0256348
0.0280762	-0.000915527	0.0271606
0.0289917	-0.000610352	0.0283813
0.0296021	-0.000610352	0.0289917
0.0299072	-0.000915527	0.0289917
0.0299072	-0.0012207	0.0286865
0.0305176	-0.0012207	0.0292969
0.032959	-0.00213623	0.0308228
0.0366211	-0.00305176	0.0335693
0.0402832	-0.00396729	0.0363159
0.0430298	-0.00457764	0.0384521
0.0454712	-0.00549316	0.039978
0.0482178	-0.00640869	0.0418091
0.0518799	-0.00701904	0.0448608
0.0558472	-0.00732422	0.0485229
0.0598145	-0.00762939	0.0521851
0.0643921	-0.00823975	0.0561523
0.0683594	-0.00854492	0.0598145
0.0714111	-0.0088501	0.062561
0.0741577	-0.00915527	0.0650024
0.0769043	-0.00915527	0.067749
0.0796509	-0.00946045	0.0701904
0.0836182	-0.0100708	0.0735474
0.0878906	-0.0109863	0.0769043
0.0915527	-0.012207	0.0793457
0.0949097	-0.0134277	0.0814819
0.0982666	-0.0143433	0.0839233
0.102539	-0.0152588	0.0872803
0.108337	-0.0158691	0.0924683
0.114746	-0.0170898	0.0976563
0.121155	-0.0183105	0.102844
0.127869	-0.0192261	0.108643
0.134888	-0.0201416	0.114746
0.141296	-0.0213623	0.119934
0.147705	-0.0222778	0.125427
0.153809	-0.0234985	0.13031
0.159607	-0.0247192	0.134888
0.16449	-0.0262451	0.138245
0.168762	-0.0280762	0.140686
0.172424	-0.0299072	0.142517
0.175476	-0.0317383	0.143738
0.179138	-0.0335693	0.145569
0.183411	-0.0354004	0.14801
0.188904	-0.0375366	0.151367
0.194702	-0.0396729	0.155029
0.200806	-0.0415039	0.159302
0.207825	-0.0430298	0.164795
0.214844	-0.0442505	0.170593
0.221863	-0.0448608	0.177002
0.228577	-0.045166	0.183411
0.23468	-0.0448608	0.189819
0.240784	-0.0442505	0.196533
0.245972	-0.043335	0.202637
0.250854	-0.0427246	0.20813
0.254517	-0.0427246	0.211792
0.256653	-0.0424194	0.214233
0.257568	-0.0418091	0.215759
0.257874	-0.0411987	0.216675
0.258789	-0.0405884	0.218201
0.259094	-0.0402832	0.218811
0.258179	-0.0393677	0.218811
0.254822	-0.0372314	0.21759
0.249023	-0.0341797	0.214844
0.241699	-0.0302124	0.211487
0.23407	-0.0247192	0.209351
0.225525	-0.0186157	0.206909
0.21698	-0.012207	0.204773
0.207214	-0.00549316	0.201721
0.195618	0.00152588	0.197144
0.183105	0.0088501	0.191956
0.169678	0.015564	0.185242
0.156555	0.0222778	0.178833
0.143738	0.0280762	0.171814
0.13092	0.0335693	0.16449
0.117493	0.038147	0.15564
0.103149	0.0421143	0.145264
0.0875854	0.0457764	0.133362
0.0704956	0.0494385	0.119934
0.0527954	0.0521851	0.10498
0.0360107	0.0549316	0.0909424
0.0213623	0.0570679	0.0784302
0.00854492	0.0585938	0.0671387
-0.00335693	0.0598145	0.0564575
-0.0146484	0.0604248	0.0457764
-0.0250244	0.06073	0.0357056
-0.0341797	0.0604248	0.0262451
-0.0415039	0.0598145	0.0183105
-0.0466919	0.0588989	0.012207
-0.050354	0.0579834	0.00762939
-0.0534058	0.0567627	0.00335693
-0.0561523	0.0552368	-0.000915527
-0.0595093	0.0537109	-0.00579834
-0.062561	0.0521851	-0.010376
-0.065918	0.0512695	-0.0146484
-0.0692749	0.0506592	-0.0186157
-0.0717163	0.0500488	-0.0216675
-0.0741577	0.0497437	-0.0244141
-0.0759888	0.0491333	-0.0268555
-0.0778198	0.0485229	-0.0292969
-0.0802612	0.0479126	-0.0323486
-0.0820923	0.0473022	-0.03479
-0.0830078	0.0466919	-0.0363159
-0.0839233	0.0460815	-0.0378418
-0.0848389	0.0454712	-0.0393677
-0.0863647	0.0445557	-0.0418091
-0.0869751	0.0436401	-0.043335
-0.0872803	0.0424194	-0.0448608
-0.088501	0.0415039	-0.0469971
-0.0897217	0.0408936	-0.0488281
-0.090332	0.0402832	-0.0500488
-0.0900269	0.0405884	-0.0494385
-0.0881958	0.0405884	-0.0476074
-0.0854492	0.0405884	-0.0448608
-0.0827026	0.0402832	-0.0424194
-0.0802612	0.039978	-0.0402832
-0.078125	0.039978	-0.038147
-0.0759888	0.0402832	-0.0357056
-0.0732422	0.039978	-0.0332642
-0.0708008	0.039978	-0.0308228
-0.0692749	0.0396729	-0.0296021
-0.0689697	0.0396729	-0.0292969
-0.0692749	0.0393677	-0.0299072
-0.0698853	0.0390625	-0.0308228
-0.071106	0.0387573	-0.0323486
-0.0723267	0.038147	-0.0341797
-0.072937	0.0375366	-0.0354004
-0.0720215	0.0372314	-0.03479
-0.0708008	0.0372314	-0.0335693
-0.0689697	0.0372314	-0.0317383
-0.0668335	0.0369263	-0.0299072
-0.0640869	0.0366211	-0.0274658
-0.0622559	0.0366211	-0.0256348
-0.0613403	0.0366211	-0.0247192
-0.0601196	0.0366211	-0.0234985
-0.057373	0.0369263	-0.0204468
-0.0537109	0.0372314	-0.0164795
-0.0509644	0.0375366	-0.0134277
-0.0491333	0.0372314	-0.0119019
-0.0476074	0.0369263	-0.0106812
-0.0463867	0.0366211	-0.00976563
-0.0457764	0.0366211	-0.00915527
-0.0448608	0.0363159	-0.00854492
-0.0436401	0.0360107	-0.00762939
-0.0418091	0.0357056	-0.00610352
-0.0408936	0.0360107	-0.00488281
-0.0405884	0.0360107	-0.00457764
-0.0402832	0.0360107	-0.00427246
-0.039978	0.0360107	-0.00396729
-0.0396729	0.0360107	-0.00366211
-0.0396729	0.0357056	-0.00396729
-0.0396729	0.0350952	-0.00457764
-0.0396729	0.0344849	-0.00518799
-0.039978	0.0341797	-0.00579834
-0.0408936	0.0338745	-0.00701904
-0.0415039	0.0335693	-0.00793457
-0.0424194	0.032959	-0.00946045
-0.0439453	0.0326538	-0.0112915
-0.0457764	0.0323486	-0.0134277
-0.0469971	0.0323486	-0.0146484
-0.0466919	0.0320435	-0.0146484
-0.0463867	0.0317383	-0.0146484
-0.0457764	0.0311279	-0.0146484
-0.0454712	0.0308228	-0.0146484
-0.045166	0.0305176	-0.0146484
-0.045166	0.0299072	-0.0152588
-0.0442505	0.0286865	-0.015564
-0.0430298	0.0271606	-0.0158691
-0.0418091	0.0259399	-0.0158691
-0.0415039	0.0250244	-0.0164795
-0.0418091	0.0244141	-0.017395
-0.0427246	0.0241089	-0.0186157
-0.0436401	0.0238037	-0.0198364
-0.0445557	0.0234985	-0.0210571
-0.0448608	0.0234985	-0.0213623
-0.045166	0.0234985	-0.0216675
-0.0457764	0.0238037	-0.0219727
-0.0469971	0.0241089	-0.0228882
-0.0479126	0.0244141	-0.0234985
-0.0482178	0.0247192	-0.0234985
-0.0488281	0.0250244	-0.0238037
-0.0494385	0.0250244	-0.0244141
-0.050354	0.0247192	-0.0256348
-0.0509644	0.0244141	-0.0265503
-0.0515747	0.0238037	-0.027771
-0.0527954	0.0234985	-0.0292969
-0.0543213	0.0228882	-0.0314331
-0.0558472	0.0222778	-0.0335693
-0.0567627	0.0216675	-0.0350952
-0.0567627	0.0210571	-0.0357056
-0.0567627	0.0201416	-0.0366211
-0.0567627	0.0189209	-0.0378418
-0.0567627	0.0180054	-0.0387573
-0.0558472	0.0170898	-0.0387573
-0.0549316	0.0164795	-0.0384521
-0.0534058	0.015564	-0.0378418
-0.0518799	0.0152588	-0.0366211
-0.0506592	0.0149536	-0.0357056
-0.050354	0.0146484	-0.0357056
-0.0512695	0.0149536	-0.0363159
-0.0521851	0.0152588	-0.0369263
-0.0537109	0.0161743	-0.0375366
-0.055542	0.017395	-0.038147
-0.0576782	0.0180054	-0.0396729
-0.0592041	0.0180054	-0.0411987
-0.0601196	0.0183105	-0.0418091
-0.0616455	0.0180054	-0.0436401
-0.0637817	0.017395	-0.0463867
-0.0662231	0.0161743	-0.0500488
-0.0665283	0.0146484	-0.0518799
-0.0656128	0.0134277	-0.0521851
-0.0646973	0.0119019	-0.0527954
-0.0634766	0.0109863	-0.0524902
-0.0616455	0.0100708	-0.0515747
-0.06073	0.00976563	-0.0509644
-0.0604248	0.00976563	-0.0506592
-0.0595093	0.0106812	-0.0488281
-0.0576782	0.0115967	-0.0460815
-0.0558472	0.0128174	-0.0430298
-0.0549316	0.0137329	-0.0411987
-0.0543213	0.0143433	-0.039978
-0.0546265	0.0146484	-0.039978
-0.0552368	0.0146484	-0.0405884
-0.055542	0.0146484	-0.0408936
-0.0552368	0.0140381	-0.0411987
-0.0549316	0.0131226	-0.0418091
-0.0546265	0.0119019	-0.0427246
-0.0543213	0.0106812	-0.0436401
-0.0540161	0.00976563	-0.0442505
-0.0527954	0.00915527	-0.0436401
-0.0512695	0.00854492	-0.0427246
-0.0494385	0.00793457	-0.0415039
-0.0482178	0.00762939	-0.0405884
-0.0476074	0.00732422	-0.0402832
-0.0473022	0.00732422	-0.039978
-0.0479126	0.00701904	-0.0408936
-0.0485229	0.00671387	-0.0418091
-0.0500488	0.00671387	-0.043335
-0.0518799	0.00671387	-0.045166
-0.0534058	0.00732422	-0.0460815
-0.0549316	0.00701904	-0.0479126
-0.0561523	0.00640869	-0.0497437
-0.0567627	0.00610352	-0.0506592
-0.0564575	0.00610352	-0.050354
-0.0552368	0.00610352	-0.0491333
-0.0527954	0.00610352	-0.0466919
-0.0497437	0.00549316	-0.0442505
-0.0466919	0.00488281	-0.0418091
-0.0445557	0.00488281	-0.0396729
-0.0430298	0.00488281	-0.038147
-0.0418091	0.00518799	-0.0366211
-0.0411987	0.00579834	-0.0354004
-0.0415039	0.00671387	-0.03479
-0.0424194	0.00793457	-0.0344849
-0.0436401	0.0088501	-0.03479
-0.0448608	0.00976563	-0.0350952
-0.0460815	0.0100708	-0.0360107
-0.0473022	0.0106812	-0.0366211
-0.0482178	0.0109863	-0.0372314
-0.0488281	0.0112915	-0.0375366
-0.0482178	0.0109863	-0.0372314
-0.0469971	0.0100708	-0.0369263
-0.0454712	0.00946045	-0.0360107
-0.0442505	0.00915527	-0.0350952
-0.0427246	0.0088501	-0.0338745
-0.0405884	0.00946045	-0.0311279
-0.0375366	0.010376	-0.0271606
-0.0341797	0.0125122	-0.0216675
-0.0308228	0.0161743	-0.0146484
-0.027771	0.020752	-0.00701904
-0.0244141	0.0256348	0.0012207
-0.0213623	0.0314331	0.0100708
-0.0195313	0.0378418	0.0183105
-0.0180054	0.0445557	0.0265503
-0.0170898	0.0506592	0.0335693
-0.0164795	0.0558472	0.0393677
-0.0167847	0.0598145	0.0430298
-0.0177002	0.0631714	0.0454712
-0.0189209	0.0656128	0.0466919
-0.0192261	0.0668335	0.0476074
-0.0186157	0.0671387	0.0485229
-0.0158691	0.0668335	0.0509644
-0.0106812	0.0662231	0.055542
-0.00335693	0.0646973	0.0613403
0.00396729	0.062561	0.0665283
0.0112915	0.06073	0.0720215
0.0189209	0.0592041	0.078125
0.0259399	0.0576782	0.0836182
0.0317383	0.0552368	0.0869751
0.0360107	0.0512695	0.0872803
0.0396729	0.0457764	0.0854492
0.0418091	0.0393677	0.0811768
0.0421143	0.0326538	0.0747681
0.0402832	0.0259399	0.0662231
0.0369263	0.0189209	0.0558472
0.032959	0.0115967	0.0445557
0.0289917	0.00457764	0.0335693
0.0250244	-0.000915527	0.0241089
0.020752	-0.00518799	0.015564
0.0164795	-0.00823975	0.00823975
0.012207	-0.0106812	0.00152588
0.00732422	-0.0119019	-0.00457764
0.00152588	-0.0119019	-0.010376
-0.00518799	-0.0115967	-0.0167847
-0.012207	-0.0106812	-0.0228882
-0.0186157	-0.00976563	-0.0283813
-0.0247192	-0.00915527	-0.0338745
-0.0305176	-0.0088501	-0.0393677
-0.0360107	-0.0088501	-0.0448608
-0.0405884	-0.00915527	-0.0497437
-0.0442505	-0.00976563	-0.0540161
-0.0473022	-0.0100708	-0.057373
-0.0491333	-0.010376	-0.0595093
-0.0506592	-0.0106812	-0.0613403
-0.0515747	-0.0109863	-0.062561
-0.0518799	-0.0112915	-0.0631714
-0.0515747	-0.0115967	-0.0631714
-0.0515747	-0.0119019	-0.0634766
-0.0521851	-0.012207	-0.0643921
-0.0540161	-0.0125122	-0.0665283
-0.055542	-0.0128174	-0.0683594
-0.0561523	-0.0134277	-0.0695801
-0.055542	-0.0140381	-0.0695801
-0.0546265	-0.0143433	-0.0689697
-0.0540161	-0.0146484	-0.0686646
-0.0540161	-0.0146484	-0.0686646
-0.0540161	-0.015564	-0.0695801
-0.0524902	-0.0167847	-0.0692749
-0.0497437	-0.0183105	-0.0680542
-0.0476074	-0.0195313	-0.0671387
-0.0473022	-0.0198364	-0.0671387
-0.0485229	-0.0198364	-0.0683594
-0.0500488	-0.0201416	-0.0701904
-0.0524902	-0.020752	-0.0732422
-0.0540161	-0.0210571	-0.0750732
-0.0540161	-0.0210571	-0.0750732
-0.0531006	-0.020752	-0.0738525
-0.0521851	-0.0204468	-0.0726318
-0.0509644	-0.0198364	-0.0708008
-0.0494385	-0.0189209	-0.0683594
-0.0476074	-0.0186157	-0.0662231
-0.0454712	-0.0183105	-0.0637817
-0.0436401	-0.0180054	-0.0616455
-0.0418091	-0.0177002	-0.0595093
-0.0405884	-0.0170898	-0.0576782
-0.0402832	-0.0164795	-0.0567627
-0.0402832	-0.0158691	-0.0561523
-0.0411987	-0.0158691	-0.0570679
-0.0424194	-0.0158691	-0.0582886
-0.0436401	-0.0158691	-0.0595093
-0.0448608	-0.015564	-0.0604248
-0.0454712	-0.0152588	-0.06073
-0.045166	-0.0152588	-0.0604248
-0.0442505	-0.0152588	-0.0595093
-0.0436401	-0.0149536	-0.0585938
-0.0436401	-0.0146484	-0.0582886
-0.0442505	-0.0137329	-0.0579834
-0.0448608	-0.0131226	-0.0579834
-0.0460815	-0.0115967	-0.0576782
-0.0469971	-0.00976563	-0.0567627
-0.0476074	-0.00671387	-0.0543213
-0.0479126	-0.00244141	-0.050354
-0.0476074	0.00427246	-0.043335
-0.0469971	0.0134277	-0.0335693
-0.045166	0.0244141	-0.020752
-0.0408936	0.0372314	-0.00366211
-0.0335693	0.0518799	0.0183105
-0.0219727	0.0671387	0.045166
-0.00518799	0.0814819	0.0762939
0.0170898	0.0933838	0.110474
0.045166	0.101624	0.14679
0.0790405	0.10437	0.183411
0.119019	0.101624	0.220642
0.164795	0.0946045	0.259399
0.213623	0.083313	0.296936
0.264587	0.062561	0.327148
0.316467	0.027771	0.344238
0.365295	-0.0201416	0.345154
0.406799	-0.0753784	0.331421
0.435791	-0.131836	0.303955
0.448303	-0.187378	0.260925
0.440674	-0.239868	0.200806
0.412292	-0.285645	0.126648
0.365295	-0.320129	0.045166
0.301208	-0.33905	-0.0378418
0.224609	-0.33844	-0.113831
0.141907	-0.317993	-0.176086
0.0598145	-0.279846	-0.220032
-0.0149536	-0.228882	-0.243835
-0.0769043	-0.170288	-0.247192
-0.12207	-0.111084	-0.233154
-0.148315	-0.0570679	-0.205383
-0.155945	-0.0115967	-0.167542
-0.147705	0.0219727	-0.125732
-0.127869	0.0424194	-0.0854492
-0.100403	0.0500488	-0.050354
-0.0704956	0.0476074	-0.0228882
-0.0430298	0.0378418	-0.00518799
-0.0210571	0.0247192	0.00366211
-0.00732422	0.0119019	0.00457764
-0.0012207	0.0012207	0
-0.0012207	-0.00518799	-0.00640869
-0.00488281	-0.00793457	-0.0128174
-0.010376	-0.00701904	-0.017395
-0.0161743	-0.00427246	-0.0204468
-0.0213623	-0.000305176	-0.0216675
-0.0253296	0.00335693	-0.0219727
-0.0280762	0.00671387	-0.0213623
-0.0296021	0.00915527	-0.0204468
-0.0305176	0.010376	-0.0201416
-0.0308228	0.0106812	-0.0201416
-0.0302124	0.0100708	-0.0201416
-0.0299072	0.0088501	-0.0210571
-0.0296021	0.00793457	-0.0216675
-0.0296021	0.00732422	-0.0222778
-0.0299072	0.00671387	-0.0231934
-0.0302124	0.00671387	-0.0234985
-0.0296021	0.00701904	-0.022583
-0.027771	0.00732422	-0.0204468
-0.0244141	0.00762939	-0.0167847
-0.020752	0.00793457	-0.0128174
-0.0170898	0.00793457	-0.00915527
-0.0140381	0.00732422	-0.00671387
-0.0109863	0.00732422	-0.00366211
-0.00823975	0.00701904	-0.0012207
-0.00579834	0.00671387	0.000915527
-0.00396729	0.00640869	0.00244141
-0.00396729	0.00610352	0.00213623
-0.00457764	0.00640869	0.00183105
-0.00457764	0.00671387	0.00213623
-0.00427246	0.00701904	0.00274658
-0.00396729	0.00793457	0.00396729
-0.00396729	0.00915527	0.00518799
-0.00427246	0.010376	0.00610352
-0.00366211	0.0106812	0.00701904
-0.00213623	0.0109863	0.0088501
0.000610352	0.0112915	0.0119019
0.00366211	0.0109863	0.0146484
0.00579834	0.0106812	0.0164795
0.00701904	0.010376	0.017395
0.0088501	0.00976563	0.0186157
0.0112915	0.00915527	0.0204468
0.0134277	0.00915527	0.022583
0.0149536	0.00915527	0.0241089
0.015564	0.00946045	0.0250244
0.015564	0.0100708	0.0256348
0.0161743	0.010376	0.0265503
0.0170898	0.010376	0.0274658
0.0180054	0.010376	0.0283813
0.0183105	0.010376	0.0286865
0.0189209	0.0100708	0.0289917
0.020752	0.00946045	0.0302124
0.0234985	0.0088501	0.0323486
0.0265503	0.00823975	0.03479
0.0296021	0.00762939	0.0372314
0.0326538	0.00701904	0.0396729
0.0357056	0.00701904	0.0427246
0.038147	0.00671387	0.0448608
0.0393677	0.00640869	0.0457764
0.0402832	0.00610352	0.0463867
0.0418091	0.00579834	0.0476074
0.043335	0.00518799	0.0485229
0.0442505	0.00457764	0.0488281
0.0445557	0.00335693	0.0479126
0.0436401	0.00213623	0.0457764
0.043335	0.000915527	0.0442505
0.045166	0	0.045166
0.0482178	-0.000610352	0.0476074
0.0515747	-0.000915527	0.0506592
0.0549316	-0.000610352	0.0543213
0.0592041	0	0.0592041
0.0640869	0.000610352	0.0646973
0.0686646	0.0012207	0.0698853
0.0732422	0.00183105	0.0750732
0.078125	0.00244141	0.0805664
0.0827026	0.00274658	0.0854492
0.0869751	0.00244141	0.0894165
0.0906372	0.00183105	0.0924683
0.0939941	0.000305176	0.0942993
0.0961304	-0.0012207	0.0949097
0.0979614	-0.00305176	0.0949097
0.0997925	-0.00488281	0.0949097
0.101929	-0.00671387	0.0952148
0.104675	-0.00854492	0.0961304
0.108948	-0.010376	0.0985718
0.114441	-0.012207	0.102234
0.120239	-0.0140381	0.106201
0.126038	-0.015564	0.110474
0.132446	-0.0167847	0.115662
0.13916	-0.0183105	0.12085
0.146179	-0.0198364	0.126343
0.152893	-0.0216675	0.131226
0.159302	-0.0234985	0.135803
0.16571	-0.0250244	0.140686
0.171814	-0.0265503	0.145264
0.177002	-0.027771	0.149231
0.18158	-0.0286865	0.152893
0.186768	-0.0299072	0.15686
0.192566	-0.0314331	0.161133
0.198669	-0.032959	0.16571
0.204773	-0.0341797	0.170593
0.211182	-0.0350952	0.176086
0.217896	-0.0360107	0.181885
0.224304	-0.0372314	0.187073
0.230713	-0.0387573	0.191956
0.237427	-0.0405884	0.196838
0.243225	-0.0424194	0.200806
0.248108	-0.0436401	0.204468
0.252686	-0.0445557	0.20813
0.256958	-0.045166	0.211792
