L I	L III	L II(Calc.)
-0.03479	-0.0244141	-0.0592041
-0.0338745	-0.0250244	-0.0588989
-0.0332642	-0.0256348	-0.0588989
-0.032959	-0.0256348	-0.0585938
-0.032959	-0.0253296	-0.0582886
-0.032959	-0.0250244	-0.0579834
-0.032959	-0.0247192	-0.0576782
-0.032959	-0.0244141	-0.057373
-0.0332642	-0.0238037	-0.0570679
-0.0332642	-0.0234985	-0.0567627
-0.0326538	-0.0234985	-0.0561523
-0.0320435	-0.0234985	-0.055542
-0.0317383	-0.0231934	-0.0549316
-0.0317383	-0.0228882	-0.0546265
-0.0320435	-0.022583	-0.0546265
-0.0320435	-0.0219727	-0.0540161
-0.0326538	-0.0216675	-0.0543213
-0.0335693	-0.0213623	-0.0549316
-0.0344849	-0.020752	-0.0552368
-0.0350952	-0.0201416	-0.0552368
-0.0350952	-0.0192261	-0.0543213
-0.0354004	-0.0186157	-0.0540161
-0.0354004	-0.0180054	-0.0534058
-0.0354004	-0.0177002	-0.0531006
-0.0354004	-0.0177002	-0.0531006
-0.03479	-0.017395	-0.0521851
-0.0338745	-0.017395	-0.0512695
-0.032959	-0.0167847	-0.0497437
-0.0323486	-0.0161743	-0.0485229
-0.0314331	-0.0158691	-0.0473022
-0.0305176	-0.015564	-0.0460815
-0.0296021	-0.015564	-0.045166
-0.0289917	-0.015564	-0.0445557
-0.0283813	-0.0158691	-0.0442505
-0.027771	-0.0164795	-0.0442505
-0.0274658	-0.017395	-0.0448608
-0.0271606	-0.0186157	-0.0457764
-0.0271606	-0.0195313	-0.0466919
-0.0274658	-0.0204468	-0.0479126
-0.0280762	-0.0213623	-0.0494385
-0.0283813	-0.0219727	-0.050354
-0.0292969	-0.0213623	-0.0506592
-0.0302124	-0.0204468	-0.0506592
-0.0311279	-0.0183105	-0.0494385
-0.0317383	-0.0149536	-0.0466919
-0.0320435	-0.00946045	-0.0415039
-0.0314331	-0.00213623	-0.0335693
-0.0286865	0.00732422	-0.0213623
-0.0234985	0.0186157	-0.00488281
-0.015564	0.0305176	0.0149536
-0.00396729	0.0418091	0.0378418
0.0131226	0.050354	0.0634766
0.0369263	0.0549316	0.0918579
0.0671387	0.0552368	0.122375
0.10376	0.0512695	0.155029
0.146484	0.0439453	0.19043
0.194397	0.0335693	0.227966
0.245361	0.0186157	0.263977
0.296326	-0.00488281	0.291443
0.344238	-0.0390625	0.305176
0.386047	-0.0805664	0.305481
0.41687	-0.123596	0.293274
0.431519	-0.162659	0.26886
0.426025	-0.196838	0.229187
0.39917	-0.224304	0.174866
0.352783	-0.243835	0.108948
0.289307	-0.252075	0.0372314
0.213318	-0.246582	-0.0332642
0.131836	-0.227356	-0.09552
0.0512695	-0.195618	-0.144348
-0.0213623	-0.154114	-0.175476
-0.0811768	-0.107727	-0.188904
-0.123291	-0.0613403	-0.184631
-0.145569	-0.0201416	-0.16571
-0.14801	0.012207	-0.135803
-0.134277	0.0335693	-0.100708
-0.108643	0.0436401	-0.0650024
-0.0759888	0.0430298	-0.032959
-0.0415039	0.03479	-0.00671387
-0.010376	0.0216675	0.0112915
0.0140381	0.00671387	0.020752
0.0302124	-0.00762939	0.022583
0.0378418	-0.0195313	0.0183105
0.0387573	-0.027771	0.0109863
0.0344849	-0.0320435	0.00244141
0.0274658	-0.0323486	-0.00488281
0.0198364	-0.0302124	-0.010376
0.0131226	-0.0268555	-0.0137329
0.00823975	-0.0228882	-0.0146484
0.00549316	-0.0195313	-0.0140381
0.00396729	-0.0167847	-0.0128174
0.00457764	-0.0146484	-0.0100708
0.00640869	-0.0140381	-0.00762939
0.00854492	-0.0140381	-0.00549316
0.0106812	-0.0146484	-0.00396729
0.012207	-0.0152588	-0.00305176
0.0131226	-0.0158691	-0.00274658
0.0137329	-0.0167847	-0.00305176
0.0146484	-0.0177002	-0.00305176
0.015564	-0.0189209	-0.00335693
0.0164795	-0.0195313	-0.00305176
0.0170898	-0.0204468	-0.00335693
0.0180054	-0.020752	-0.00274658
0.0195313	-0.0213623	-0.00183105
0.0210571	-0.0216675	-0.000610352
0.022583	-0.0219727	0.000610352
0.0238037	-0.0228882	0.000915527
0.0247192	-0.0231934	0.00152588
0.0256348	-0.0234985	0.00213623
0.0262451	-0.0234985	0.00274658
0.0271606	-0.0231934	0.00396729
0.027771	-0.0228882	0.00488281
0.027771	-0.022583	0.00518799
0.027771	-0.022583	0.00518799
0.0283813	-0.0222778	0.00610352
0.0292969	-0.0222778	0.00701904
0.0308228	-0.0222778	0.00854492
0.0323486	-0.0219727	0.010376
0.0338745	-0.0222778	0.0115967
0.0357056	-0.0228882	0.0128174
0.0375366	-0.0231934	0.0143433
0.0390625	-0.0234985	0.015564
0.0405884	-0.0231934	0.017395
0.0418091	-0.0228882	0.0189209
0.0427246	-0.0222778	0.0204468
0.0436401	-0.0216675	0.0219727
0.0448608	-0.0213623	0.0234985
0.0460815	-0.0216675	0.0244141
0.0473022	-0.0222778	0.0250244
0.0482178	-0.022583	0.0256348
0.0494385	-0.0228882	0.0265503
0.0506592	-0.0234985	0.0271606
0.0518799	-0.0244141	0.0274658
0.0534058	-0.0253296	0.0280762
0.0552368	-0.0265503	0.0286865
0.0570679	-0.0274658	0.0296021
0.0592041	-0.0283813	0.0308228
0.0604248	-0.0286865	0.0317383
0.0619507	-0.0286865	0.0332642
0.0640869	-0.0289917	0.0350952
0.0668335	-0.0296021	0.0372314
0.0698853	-0.0302124	0.0396729
0.072937	-0.0305176	0.0424194
0.0753784	-0.0314331	0.0439453
0.078125	-0.0323486	0.0457764
0.0805664	-0.0332642	0.0473022
0.0830078	-0.0341797	0.0488281
0.0854492	-0.03479	0.0506592
0.0881958	-0.0354004	0.0527954
0.0900269	-0.0354004	0.0546265
0.0918579	-0.0357056	0.0561523
0.093689	-0.0357056	0.0579834
0.0952148	-0.0357056	0.0595093
0.0970459	-0.0350952	0.0619507
0.0991821	-0.03479	0.0643921
0.101929	-0.0350952	0.0668335
0.10498	-0.0354004	0.0695801
0.108337	-0.0363159	0.0720215
0.112305	-0.0375366	0.0747681
0.115967	-0.0390625	0.0769043
0.119934	-0.0411987	0.0787354
0.123901	-0.043335	0.0805664
0.127869	-0.0457764	0.0820923
0.132141	-0.0485229	0.0836182
0.136108	-0.0509644	0.085144
0.139771	-0.0527954	0.0869751
0.143433	-0.0540161	0.0894165
0.14679	-0.0552368	0.0915527
0.150146	-0.0564575	0.093689
0.154114	-0.0579834	0.0961304
0.158386	-0.0592041	0.0991821
0.162964	-0.0604248	0.102539
0.167542	-0.0610352	0.106506
0.172424	-0.0619507	0.110474
0.177612	-0.0628662	0.114746
0.183411	-0.0640869	0.119324
0.189514	-0.0656128	0.123901
0.196533	-0.0671387	0.129395
0.203857	-0.0686646	0.135193
0.211182	-0.0698853	0.141296
0.217896	-0.071106	0.14679
0.224304	-0.0723267	0.151978
0.230713	-0.0738525	0.15686
0.237427	-0.0753784	0.162048
0.24353	-0.0765991	0.166931
0.249023	-0.0775146	0.171509
0.254211	-0.078125	0.176086
0.258484	-0.0784302	0.180054
0.262451	-0.0784302	0.184021
0.266418	-0.0787354	0.187683
0.270386	-0.0787354	0.19165
0.274658	-0.0790405	0.195618
0.278931	-0.0793457	0.199585
0.282898	-0.0793457	0.203552
0.28717	-0.0793457	0.207825
0.291443	-0.0796509	0.211792
0.29541	-0.0799561	0.215454
0.298767	-0.0802612	0.218506
0.301514	-0.0802612	0.221252
0.303955	-0.0790405	0.224915
0.305481	-0.0775146	0.227966
0.305481	-0.0750732	0.230408
0.30426	-0.0723267	0.231934
0.301514	-0.0689697	0.232544
0.297241	-0.0643921	0.232849
0.291748	-0.0592041	0.232544
0.285034	-0.0534058	0.231628
0.276489	-0.0473022	0.229187
0.266418	-0.0411987	0.22522
0.254211	-0.0344849	0.219727
0.240784	-0.027771	0.213013
0.226135	-0.0213623	0.204773
0.210571	-0.0152588	0.195313
0.194702	-0.0100708	0.184631
0.178528	-0.00518799	0.17334
0.162048	-0.000610352	0.161438
0.145569	0.00366211	0.149231
0.1297	0.00701904	0.136719
0.114441	0.0100708	0.124512
0.0994873	0.0125122	0.112
0.0857544	0.0149536	0.100708
0.0723267	0.0167847	0.0891113
0.0598145	0.0180054	0.0778198
0.0479126	0.0186157	0.0665283
0.0366211	0.0189209	0.055542
0.0265503	0.0192261	0.0457764
0.0170898	0.0195313	0.0366211
0.00854492	0.0189209	0.0274658
0.000305176	0.0183105	0.0186157
-0.00732422	0.017395	0.0100708
-0.0134277	0.0164795	0.00305176
-0.0186157	0.015564	-0.00305176
-0.0231934	0.0143433	-0.0088501
-0.0271606	0.0134277	-0.0137329
-0.0308228	0.012207	-0.0186157
-0.0344849	0.010376	-0.0241089
-0.0378418	0.00823975	-0.0296021
-0.0405884	0.00640869	-0.0341797
-0.0427246	0.00396729	-0.0387573
-0.0445557	0.00152588	-0.0430298
-0.0460815	-0.000915527	-0.0469971
-0.0476074	-0.00274658	-0.050354
-0.0488281	-0.00427246	-0.0531006
-0.0500488	-0.00518799	-0.0552368
-0.0509644	-0.00579834	-0.0567627
-0.0512695	-0.00579834	-0.0570679
-0.0518799	-0.00549316	-0.057373
-0.0521851	-0.00579834	-0.0579834
-0.0518799	-0.00549316	-0.057373
-0.0515747	-0.00549316	-0.0570679
-0.0512695	-0.00549316	-0.0567627
-0.0509644	-0.00579834	-0.0567627
-0.050354	-0.00640869	-0.0567627
-0.0497437	-0.00701904	-0.0567627
-0.0494385	-0.00762939	-0.0570679
-0.0491333	-0.00793457	-0.0570679
-0.0485229	-0.00823975	-0.0567627
-0.0479126	-0.00793457	-0.0558472
-0.0473022	-0.00762939	-0.0549316
-0.0473022	-0.00701904	-0.0543213
-0.0469971	-0.00640869	-0.0534058
-0.0463867	-0.00610352	-0.0524902
-0.045166	-0.00610352	-0.0512695
-0.0442505	-0.00610352	-0.050354
-0.0430298	-0.00671387	-0.0497437
-0.0418091	-0.00732422	-0.0491333
-0.0402832	-0.00854492	-0.0488281
-0.0390625	-0.00946045	-0.0485229
-0.038147	-0.0100708	-0.0482178
-0.0375366	-0.010376	-0.0479126
-0.0369263	-0.0100708	-0.0469971
-0.0363159	-0.00976563	-0.0460815
-0.0360107	-0.00915527	-0.045166
-0.0357056	-0.00823975	-0.0439453
-0.0357056	-0.00671387	-0.0424194
-0.0354004	-0.00579834	-0.0411987
-0.03479	-0.00518799	-0.039978
-0.0344849	-0.00518799	-0.0396729
-0.0338745	-0.00549316	-0.0393677
-0.0326538	-0.00610352	-0.0387573
-0.0311279	-0.00701904	-0.038147
-0.0289917	-0.00793457	-0.0369263
-0.0271606	-0.00915527	-0.0363159
-0.0253296	-0.0100708	-0.0354004
-0.0238037	-0.0109863	-0.03479
-0.0222778	-0.0115967	-0.0338745
-0.0213623	-0.0115967	-0.032959
-0.0210571	-0.0112915	-0.0323486
-0.0213623	-0.0109863	-0.0323486
-0.0222778	-0.0106812	-0.032959
-0.0244141	-0.00976563	-0.0341797
-0.0268555	-0.00915527	-0.0360107
-0.0296021	-0.0088501	-0.0384521
-0.0311279	-0.0088501	-0.039978
-0.0323486	-0.0088501	-0.0411987
-0.032959	-0.00854492	-0.0415039
-0.0335693	-0.00854492	-0.0421143
-0.0338745	-0.00854492	-0.0424194
-0.0332642	-0.00854492	-0.0418091
-0.0320435	-0.00854492	-0.0405884
-0.0308228	-0.0088501	-0.0396729
-0.0296021	-0.00915527	-0.0387573
-0.0289917	-0.00976563	-0.0387573
-0.0283813	-0.010376	-0.0387573
-0.0280762	-0.010376	-0.0384521
-0.0280762	-0.010376	-0.0384521
-0.0280762	-0.0106812	-0.0387573
-0.0286865	-0.0112915	-0.039978
-0.0302124	-0.0119019	-0.0421143
-0.0317383	-0.0125122	-0.0442505
-0.0323486	-0.0137329	-0.0460815
-0.0323486	-0.0149536	-0.0473022
-0.0323486	-0.0158691	-0.0482178
-0.0323486	-0.0170898	-0.0494385
-0.0323486	-0.0186157	-0.0509644
-0.0326538	-0.0198364	-0.0524902
-0.0326538	-0.0210571	-0.0537109
-0.032959	-0.0219727	-0.0549316
-0.032959	-0.0228882	-0.0558472
-0.0335693	-0.0228882	-0.0564575
-0.03479	-0.022583	-0.057373
-0.0366211	-0.0216675	-0.0582886
-0.0384521	-0.0204468	-0.0588989
-0.0405884	-0.0198364	-0.0604248
-0.0421143	-0.0192261	-0.0613403
-0.043335	-0.0192261	-0.062561
-0.0442505	-0.0192261	-0.0634766
-0.0448608	-0.0192261	-0.0640869
-0.0445557	-0.0198364	-0.0643921
-0.0439453	-0.0201416	-0.0640869
-0.0430298	-0.0201416	-0.0631714
-0.0424194	-0.0201416	-0.062561
-0.0421143	-0.0198364	-0.0619507
-0.0418091	-0.0189209	-0.06073
-0.0418091	-0.0183105	-0.0601196
-0.0421143	-0.017395	-0.0595093
-0.0424194	-0.0164795	-0.0588989
-0.0430298	-0.0161743	-0.0592041
-0.0436401	-0.0164795	-0.0601196
-0.0442505	-0.0170898	-0.0613403
-0.0448608	-0.0177002	-0.062561
-0.045166	-0.0186157	-0.0637817
-0.0454712	-0.0195313	-0.0650024
-0.0448608	-0.0204468	-0.0653076
-0.0436401	-0.0213623	-0.0650024
-0.0424194	-0.0216675	-0.0640869
-0.0408936	-0.0213623	-0.0622559
-0.039978	-0.020752	-0.06073
-0.0390625	-0.0198364	-0.0588989
-0.0384521	-0.0186157	-0.0570679
-0.0378418	-0.0183105	-0.0561523
-0.0375366	-0.0180054	-0.055542
-0.0369263	-0.0186157	-0.055542
-0.0366211	-0.0192261	-0.0558472
-0.0375366	-0.0198364	-0.057373
-0.0384521	-0.0204468	-0.0588989
-0.0387573	-0.0210571	-0.0598145
-0.0384521	-0.0216675	-0.0601196
-0.038147	-0.0222778	-0.0604248
-0.038147	-0.022583	-0.06073
-0.0378418	-0.0222778	-0.0601196
-0.0375366	-0.0219727	-0.0595093
-0.0372314	-0.0210571	-0.0582886
-0.0369263	-0.0201416	-0.0570679
-0.0363159	-0.0189209	-0.0552368
-0.0360107	-0.0183105	-0.0543213
-0.0360107	-0.0180054	-0.0540161
-0.0363159	-0.017395	-0.0537109
-0.0363159	-0.017395	-0.0537109
-0.0363159	-0.0170898	-0.0534058
-0.0366211	-0.0167847	-0.0534058
-0.0360107	-0.0164795	-0.0524902
-0.03479	-0.0158691	-0.0506592
-0.0335693	-0.0152588	-0.0488281
-0.0320435	-0.0143433	-0.0463867
-0.0302124	-0.0134277	-0.0436401
-0.0280762	-0.012207	-0.0402832
-0.0247192	-0.0109863	-0.0357056
-0.0204468	-0.0100708	-0.0305176
-0.0152588	-0.00915527	-0.0244141
-0.0100708	-0.00823975	-0.0183105
-0.00488281	-0.00732422	-0.012207
0	-0.00579834	-0.00579834
0.00457764	-0.00457764	0
0.00946045	-0.00396729	0.00549316
0.0143433	-0.00396729	0.010376
0.0189209	-0.00457764	0.0143433
0.0238037	-0.00518799	0.0186157
0.0292969	-0.00610352	0.0231934
0.0360107	-0.00762939	0.0283813
0.0424194	-0.00946045	0.032959
0.0485229	-0.0106812	0.0378418
0.0537109	-0.0109863	0.0427246
0.0579834	-0.010376	0.0476074
0.0604248	-0.0088501	0.0515747
0.0610352	-0.00640869	0.0546265
0.0598145	-0.00396729	0.0558472
0.057373	-0.0012207	0.0561523
0.0534058	0.00152588	0.0549316
0.0491333	0.00366211	0.0527954
0.0448608	0.00427246	0.0491333
0.0415039	0.00274658	0.0442505
0.0390625	-0.0012207	0.0378418
0.038147	-0.00732422	0.0308228
0.0375366	-0.0146484	0.0228882
0.0369263	-0.0219727	0.0149536
0.0366211	-0.0283813	0.00823975
0.0357056	-0.0341797	0.00152588
0.0332642	-0.0384521	-0.00518799
0.0286865	-0.0415039	-0.0128174
0.022583	-0.0424194	-0.0198364
0.0158691	-0.0415039	-0.0256348
0.00762939	-0.0390625	-0.0314331
-0.0012207	-0.0357056	-0.0369263
-0.00946045	-0.0317383	-0.0411987
-0.0167847	-0.0280762	-0.0448608
-0.0228882	-0.0253296	-0.0482178
-0.027771	-0.0231934	-0.0509644
-0.0317383	-0.0213623	-0.0531006
-0.0344849	-0.0204468	-0.0549316
-0.0366211	-0.0195313	-0.0561523
-0.0378418	-0.0195313	-0.057373
-0.0384521	-0.0198364	-0.0582886
-0.0387573	-0.0204468	-0.0592041
-0.0393677	-0.0204468	-0.0598145
-0.0393677	-0.0204468	-0.0598145
-0.0390625	-0.0201416	-0.0592041
-0.0390625	-0.0201416	-0.0592041
-0.0390625	-0.0198364	-0.0588989
-0.0396729	-0.0195313	-0.0592041
-0.0405884	-0.0192261	-0.0598145
-0.0415039	-0.0189209	-0.0604248
-0.0421143	-0.0183105	-0.0604248
-0.0430298	-0.0177002	-0.06073
-0.0439453	-0.017395	-0.0613403
-0.045166	-0.017395	-0.062561
-0.0457764	-0.0170898	-0.0628662
-0.0454712	-0.017395	-0.0628662
-0.0448608	-0.0183105	-0.0631714
-0.0439453	-0.0189209	-0.0628662
-0.0430298	-0.0195313	-0.062561
-0.0418091	-0.0201416	-0.0619507
-0.0405884	-0.020752	-0.0613403
-0.0396729	-0.020752	-0.0604248
-0.0390625	-0.020752	-0.0598145
-0.0384521	-0.020752	-0.0592041
-0.038147	-0.0204468	-0.0585938
-0.0384521	-0.0204468	-0.0588989
-0.0390625	-0.0204468	-0.0595093
-0.039978	-0.0204468	-0.0604248
-0.0402832	-0.0204468	-0.06073
-0.0405884	-0.0204468	-0.0610352
-0.039978	-0.020752	-0.06073
-0.0387573	-0.0210571	-0.0598145
-0.0375366	-0.0216675	-0.0592041
-0.0366211	-0.0219727	-0.0585938
-0.0357056	-0.0222778	-0.0579834
-0.0350952	-0.0219727	-0.0570679
-0.0344849	-0.0213623	-0.0558472
-0.0332642	-0.0204468	-0.0537109
-0.0320435	-0.0192261	-0.0512695
-0.0311279	-0.0177002	-0.0488281
-0.0308228	-0.0164795	-0.0473022
-0.0305176	-0.0152588	-0.0457764
-0.0302124	-0.0143433	-0.0445557
-0.0302124	-0.0137329	-0.0439453
-0.0308228	-0.0134277	-0.0442505
-0.0317383	-0.0134277	-0.045166
-0.0323486	-0.0131226	-0.0454712
-0.0326538	-0.0115967	-0.0442505
-0.0317383	-0.00732422	-0.0390625
-0.0299072	-0.00152588	-0.0314331
-0.0265503	0.00579834	-0.020752
-0.0204468	0.0143433	-0.00610352
-0.0106812	0.0228882	0.012207
0.00366211	0.0305176	0.0341797
0.0231934	0.0366211	0.0598145
0.0482178	0.0402832	0.088501
0.078125	0.0421143	0.120239
0.112305	0.0436401	0.155945
0.150452	0.0457764	0.196228
0.190735	0.0469971	0.237732
0.230713	0.0418091	0.272522
0.267334	0.027771	0.295105
0.297852	0.00640869	0.30426
0.318604	-0.0180054	0.300598
0.326233	-0.0411987	0.285034
0.317078	-0.062561	0.254517
0.290222	-0.0820923	0.20813
0.245361	-0.0985718	0.14679
0.185547	-0.109863	0.0756836
0.116882	-0.114746	0.00213623
0.0448608	-0.111389	-0.0665283
-0.0247192	-0.098877	-0.123596
-0.0860596	-0.078125	-0.164185
-0.134888	-0.0515747	-0.186462
-0.167542	-0.0234985	-0.19104
-0.18219	0.0012207	-0.180969
-0.178833	0.0198364	-0.158997
-0.159607	0.0305176	-0.129089
-0.130005	0.0338745	-0.0961304
-0.0949097	0.0305176	-0.0643921
-0.0595093	0.0222778	-0.0372314
-0.0274658	0.0112915	-0.0161743
-0.00152588	-0.000915527	-0.00244141
0.0164795	-0.0119019	0.00457764
0.0265503	-0.020752	0.00579834
0.0289917	-0.0265503	0.00244141
0.0262451	-0.0292969	-0.00305176
0.0210571	-0.0299072	-0.0088501
0.0149536	-0.0286865	-0.0137329
0.0100708	-0.0265503	-0.0164795
0.00640869	-0.0244141	-0.0180054
0.00457764	-0.0228882	-0.0183105
0.00427246	-0.022583	-0.0183105
0.00488281	-0.0228882	-0.0180054
0.00610352	-0.0238037	-0.0177002
0.00732422	-0.0247192	-0.017395
0.00854492	-0.0259399	-0.017395
0.00976563	-0.0271606	-0.017395
0.0109863	-0.0283813	-0.017395
0.0112915	-0.0289917	-0.0177002
0.0109863	-0.0292969	-0.0183105
0.0109863	-0.0296021	-0.0186157
0.0109863	-0.0289917	-0.0180054
0.0109863	-0.0283813	-0.017395
0.0109863	-0.0271606	-0.0161743
0.0112915	-0.0259399	-0.0146484
0.012207	-0.0256348	-0.0134277
0.0134277	-0.0259399	-0.0125122
0.0152588	-0.0262451	-0.0109863
0.0170898	-0.0268555	-0.00976563
0.0189209	-0.0271606	-0.00823975
0.0210571	-0.0280762	-0.00701904
0.0228882	-0.0292969	-0.00640869
0.0244141	-0.0305176	-0.00610352
0.0256348	-0.0317383	-0.00610352
0.0265503	-0.0326538	-0.00610352
0.027771	-0.0326538	-0.00488281
0.0286865	-0.0320435	-0.00335693
0.0292969	-0.0311279	-0.00183105
0.0296021	-0.0305176	-0.000915527
0.0299072	-0.0302124	-0.000305176
0.0299072	-0.0299072	0
0.0305176	-0.0299072	0.000610352
0.0311279	-0.0299072	0.0012207
0.0320435	-0.0305176	0.00152588
0.032959	-0.0311279	0.00183105
0.0344849	-0.0317383	0.00274658
0.0366211	-0.0320435	0.00457764
0.0387573	-0.0323486	0.00640869
0.0411987	-0.032959	0.00823975
0.043335	-0.032959	0.010376
0.0454712	-0.032959	0.0125122
0.0473022	-0.0326538	0.0146484
0.0494385	-0.0326538	0.0167847
0.050354	-0.0326538	0.0177002
0.0509644	-0.032959	0.0180054
0.0512695	-0.0335693	0.0177002
0.0515747	-0.0341797	0.017395
0.0518799	-0.03479	0.0170898
0.0524902	-0.0350952	0.017395
0.0540161	-0.0354004	0.0186157
0.0561523	-0.0357056	0.0204468
0.0588989	-0.0357056	0.0231934
0.0619507	-0.0357056	0.0262451
0.0653076	-0.0354004	0.0299072
0.0683594	-0.0350952	0.0332642
0.0717163	-0.0354004	0.0363159
0.0750732	-0.0357056	0.0393677
0.078125	-0.0363159	0.0418091
0.0805664	-0.0369263	0.0436401
0.0823975	-0.0375366	0.0448608
0.083313	-0.038147	0.045166
0.0839233	-0.0387573	0.045166
0.085144	-0.0396729	0.0454712
0.0869751	-0.039978	0.0469971
0.0891113	-0.039978	0.0491333
0.0912476	-0.0393677	0.0518799
0.0939941	-0.038147	0.0558472
0.0970459	-0.0372314	0.0598145
0.101013	-0.0369263	0.0640869
0.104675	-0.0369263	0.067749
0.108948	-0.0378418	0.071106
0.112915	-0.0387573	0.0741577
0.116882	-0.0402832	0.0765991
0.120544	-0.0424194	0.078125
0.124207	-0.0448608	0.0793457
0.128174	-0.0473022	0.0808716
0.132141	-0.0500488	0.0820923
0.135803	-0.0524902	0.083313
0.139771	-0.0543213	0.0854492
0.144043	-0.055542	0.088501
0.148926	-0.0567627	0.0921631
0.153809	-0.057373	0.0964355
0.158997	-0.0576782	0.101318
0.163879	-0.0579834	0.105896
0.169373	-0.0585938	0.110779
0.174866	-0.0588989	0.115967
0.180664	-0.0592041	0.12146
0.186157	-0.0598145	0.126343
0.191956	-0.0610352	0.13092
0.197754	-0.062561	0.135193
0.203857	-0.0637817	0.140076
0.209961	-0.0653076	0.144653
0.215759	-0.0668335	0.148926
0.221558	-0.0686646	0.152893
0.227051	-0.0704956	0.156555
0.231934	-0.0720215	0.159912
0.236511	-0.0732422	0.163269
0.241089	-0.0741577	0.166931
0.245972	-0.0747681	0.171204
0.25116	-0.0753784	0.175781
0.255737	-0.0753784	0.180359
0.26062	-0.0756836	0.184937
0.265503	-0.0759888	0.189514
0.270691	-0.0765991	0.194092
0.276184	-0.0775146	0.198669
0.281677	-0.0784302	0.203247
0.286255	-0.0790405	0.207214
0.290222	-0.0796509	0.210571
0.293579	-0.0802612	0.213318
0.29541	-0.0805664	0.214844
0.296326	-0.0799561	0.21637
0.296326	-0.0784302	0.217896
0.295105	-0.0756836	0.219421
0.292358	-0.0717163	0.220642
0.289001	-0.0668335	0.222168
0.283508	-0.0610352	0.222473
0.276489	-0.0549316	0.221558
0.267639	-0.0479126	0.219727
0.257568	-0.0405884	0.21698
0.245972	-0.032959	0.213013
0.233154	-0.0256348	0.20752
0.218811	-0.0189209	0.19989
0.203552	-0.0131226	0.19043
0.187683	-0.00762939	0.180054
0.171204	-0.00244141	0.168762
0.154419	0.00274658	0.157166
0.137634	0.00732422	0.144958
0.120544	0.0112915	0.131836
0.103455	0.0149536	0.118408
0.0872803	0.0180054	0.105286
0.0726318	0.0204468	0.0930786
0.0588989	0.0231934	0.0820923
0.0463867	0.0250244	0.0714111
0.0344849	0.0265503	0.0610352
0.0241089	0.0271606	0.0512695
0.0143433	0.0268555	0.0411987
0.00610352	0.0259399	0.0320435
-0.0012207	0.0247192	0.0234985
-0.00793457	0.0234985	0.015564
-0.0143433	0.0222778	0.00793457
-0.0204468	0.020752	0.000305176
-0.0262451	0.0189209	-0.00732422
-0.0317383	0.0170898	-0.0146484
-0.0369263	0.015564	-0.0213623
-0.0418091	0.0143433	-0.0274658
-0.0460815	0.0131226	-0.032959
-0.0497437	0.0119019	-0.0378418
-0.0524902	0.0106812	-0.0418091
-0.0543213	0.00976563	-0.0445557
-0.055542	0.0088501	-0.0466919
-0.0567627	0.00823975	-0.0485229
-0.0576782	0.00732422	-0.050354
-0.0585938	0.00671387	-0.0518799
-0.0598145	0.00579834	-0.0540161
-0.06073	0.00579834	-0.0549316
-0.0616455	0.00579834	-0.0558472
