Stethoscope	ECG
0.0714111	-0.0796509
0.0961304	-0.0772095
0.111389	-0.0744629
0.103149	-0.0714111
0.0570679	-0.0686646
-0.00244141	-0.0653076
-0.0604248	-0.0616455
-0.0747681	-0.0576782
-0.0564575	-0.0540161
-0.0375366	-0.0500488
-0.00274658	-0.0469971
0.00640869	-0.0442505
0.0119019	-0.0411987
0.0134277	-0.0378418
0.0244141	-0.0344849
0.0286865	-0.0317383
0.0140381	-0.0296021
-0.00915527	-0.0262451
-0.0344849	-0.0216675
-0.0476074	-0.0158691
-0.0418091	-0.0100708
-0.0204468	-0.00457764
0.0177002	0.00183105
0.0253296	0.00854492
-0.0106812	0.015564
-0.0302124	0.0222778
-0.00915527	0.0280762
0.0250244	0.032959
0.0518799	0.0375366
0.0411987	0.0424194
0.00152588	0.0473022
-0.0314331	0.0515747
-0.0494385	0.0552368
-0.0344849	0.0592041
0.00823975	0.0634766
0.0509644	0.0686646
0.071106	0.0747681
0.0558472	0.0805664
0.00915527	0.0863647
-0.0213623	0.0921631
-0.0268555	0.0982666
-0.0363159	0.10437
-0.0146484	0.109863
0.00854492	0.114136
-0.000610352	0.117188
-0.0317383	0.119934
-0.0549316	0.12207
-0.0305176	0.124207
0.0149536	0.126038
0.0256348	0.127258
0.0158691	0.127869
-0.0149536	0.127563
-0.0302124	0.127563
-0.00366211	0.127258
0.0271606	0.127258
0.0390625	0.127563
0.0271606	0.127563
0.0158691	0.126038
-0.00274658	0.122681
-0.00396729	0.118103
-0.00915527	0.113831
-0.0317383	0.109558
-0.0299072	0.10498
0.000305176	0.0994873
0.0262451	0.0930786
0.0314331	0.0860596
0.0238037	0.0790405
0.00366211	0.0720215
-0.00457764	0.0650024
-0.00244141	0.057373
-0.0186157	0.0485229
-0.038147	0.038147
-0.0332642	0.027771
-0.0012207	0.0180054
0.0317383	0.00854492
0.0350952	-0.000305176
0.0219727	-0.0088501
0.00457764	-0.017395
-0.00976563	-0.0253296
-0.017395	-0.0326538
-0.0183105	-0.0393677
-0.0222778	-0.0463867
-0.0152588	-0.0531006
0.00183105	-0.0595093
0.00946045	-0.0656128
0.0109863	-0.0714111
0.0164795	-0.0769043
0.0180054	-0.0814819
0.0164795	-0.085144
0.00183105	-0.0881958
-0.0213623	-0.0906372
-0.0296021	-0.0927734
-0.0265503	-0.0946045
-0.015564	-0.0967407
0.00976563	-0.0991821
0.0222778	-0.101318
0.0204468	-0.104065
0.0189209	-0.107117
0.0134277	-0.109863
-0.00823975	-0.11261
-0.0146484	-0.115967
-0.022583	-0.119324
-0.0683594	-0.121765
-0.043335	-0.122681
0.0531006	-0.123291
0.152283	-0.123596
0.227356	-0.123596
0.189819	-0.123596
0.027771	-0.123291
-0.186157	-0.122681
-0.384521	-0.12146
-0.488892	-0.118408
-0.395813	-0.114746
-0.119324	-0.111389
0.210571	-0.108643
0.490112	-0.106506
0.604858	-0.10437
0.486145	-0.101624
0.210876	-0.0994873
-0.0946045	-0.0979614
-0.336914	-0.0979614
-0.431824	-0.0982666
-0.398254	-0.0982666
-0.266113	-0.0973511
-0.0604248	-0.0964355
0.135803	-0.0964355
0.262451	-0.0973511
0.290527	-0.0985718
0.239258	-0.0979614
0.131836	-0.0958252
-0.00823975	-0.0933838
-0.130615	-0.0918579
-0.196838	-0.0909424
-0.192261	-0.090332
-0.133972	-0.0891113
-0.0640869	-0.0875854
0.0143433	-0.0857544
0.0827026	-0.0845337
0.117798	-0.0839233
0.11261	-0.0830078
0.062561	-0.0823975
-0.00457764	-0.0820923
-0.0561523	-0.0827026
-0.0747681	-0.0836182
-0.0515747	-0.0842285
-0.00701904	-0.0842285
0.0424194	-0.0839233
0.0741577	-0.0845337
0.067749	-0.0857544
0.0274658	-0.0872803
-0.0311279	-0.0894165
-0.0738525	-0.0912476
-0.0665283	-0.0915527
-0.0311279	-0.0909424
0.00244141	-0.090332
0.0332642	-0.0897217
0.039978	-0.0891113
0.0222778	-0.0881958
-0.00976563	-0.0869751
-0.0314331	-0.0863647
-0.0289917	-0.0860596
-0.00854492	-0.0863647
0.017395	-0.0869751
0.032959	-0.0881958
0.0402832	-0.0906372
0.0308228	-0.0939941
0.00518799	-0.0973511
-0.0244141	-0.098877
-0.0369263	-0.0997925
-0.0366211	-0.100708
-0.0283813	-0.101318
-0.0189209	-0.101624
0.00305176	-0.101929
0.0354004	-0.102844
0.0378418	-0.103455
0.0164795	-0.103149
-0.00274658	-0.102234
-0.0222778	-0.101624
-0.0299072	-0.101624
-0.0268555	-0.102234
-0.0143433	-0.102234
0.0204468	-0.101929
0.0637817	-0.102234
0.0765991	-0.10376
0.0540161	-0.105591
-0.000610352	-0.107117
-0.0582886	-0.108643
-0.0811768	-0.110779
-0.0823975	-0.11322
-0.0741577	-0.115356
-0.0421143	-0.117493
0.00488281	-0.119019
0.043335	-0.119934
0.0692749	-0.120544
0.065918	-0.12085
0.0274658	-0.12146
0.00152588	-0.12207
0.00549316	-0.12207
0.0268555	-0.121765
0.0424194	-0.12146
0.0363159	-0.121765
0.00915527	-0.122375
-0.0250244	-0.122681
-0.0579834	-0.123291
-0.0769043	-0.123596
-0.0656128	-0.123901
-0.0308228	-0.124207
0.0115967	-0.125122
0.0354004	-0.126953
0.0402832	-0.129395
0.0302124	-0.131226
0.00427246	-0.131226
-0.0238037	-0.129395
-0.0360107	-0.127563
-0.0332642	-0.127258
-0.017395	-0.128174
0.0112915	-0.127869
0.0537109	-0.125122
0.0738525	-0.12207
0.0473022	-0.120239
0.00549316	-0.119934
-0.0372314	-0.119934
-0.0637817	-0.120239
-0.0741577	-0.119934
-0.057373	-0.119019
-0.00854492	-0.118408
0.0430298	-0.118713
0.0619507	-0.119629
0.0491333	-0.119934
0.0286865	-0.119629
0.00915527	-0.119324
0.000915527	-0.119629
-0.00579834	-0.120239
-0.0216675	-0.12085
-0.0286865	-0.121155
-0.0247192	-0.12085
-0.00366211	-0.12085
0.0204468	-0.120239
0.0250244	-0.119629
0.0161743	-0.119324
0.00366211	-0.119019
-0.012207	-0.119019
-0.00671387	-0.119019
0.00274658	-0.119019
-0.00488281	-0.118103
-0.0192261	-0.117493
-0.020752	-0.118103
-0.00213623	-0.120544
0.00854492	-0.122375
-0.000610352	-0.122681
-0.0146484	-0.122375
-0.0268555	-0.121765
-0.0161743	-0.12085
-0.00671387	-0.119629
-0.00396729	-0.118713
-0.0106812	-0.117798
-0.0109863	-0.116882
0.0268555	-0.115967
0.0637817	-0.115051
0.0787354	-0.114746
0.0570679	-0.115662
0.0183105	-0.117188
-0.0143433	-0.118713
-0.0436401	-0.120239
-0.065918	-0.120544
-0.0842285	-0.118408
-0.0640869	-0.115662
-0.00305176	-0.112915
0.0418091	-0.110779
0.0500488	-0.108337
0.0396729	-0.105896
0.0384521	-0.104065
0.0363159	-0.103149
0.0158691	-0.10376
-0.0198364	-0.10498
-0.0549316	-0.106506
-0.0613403	-0.107727
-0.0317383	-0.108032
-0.000305176	-0.107422
0.0198364	-0.105591
0.0201416	-0.103149
0.0100708	-0.0985718
0.00640869	-0.0921631
0.0158691	-0.0839233
0.0350952	-0.0741577
0.0314331	-0.0637817
-0.00701904	-0.0534058
-0.0427246	-0.0436401
-0.0454712	-0.0350952
-0.0357056	-0.0280762
-0.027771	-0.0222778
-0.0137329	-0.0183105
0.00518799	-0.0146484
0.0140381	-0.0125122
0.00946045	-0.0115967
0.00183105	-0.0119019
0.00244141	-0.0115967
0.0192261	-0.0100708
0.0421143	-0.00610352
0.0469971	-0.00183105
0.0259399	0.00244141
-0.00976563	0.00701904
-0.0222778	0.0109863
-0.0112915	0.0140381
-0.0119019	0.0149536
0.00152588	0.0140381
0.0311279	0.0112915
0.03479	0.00701904
-0.015564	0.000305176
-0.0692749	-0.00854492
-0.0823975	-0.0180054
-0.0628662	-0.0274658
-0.0119019	-0.0369263
0.057373	-0.0460815
0.0976563	-0.0552368
0.0949097	-0.0646973
0.0497437	-0.0732422
-0.0375366	-0.0802612
-0.0964355	-0.0860596
-0.0939941	-0.0912476
-0.0588989	-0.0973511
0.0158691	-0.103149
0.0918579	-0.108337
0.108948	-0.11322
0.0457764	-0.116882
-0.0473022	-0.120239
-0.111389	-0.122986
-0.109253	-0.125122
-0.0198364	-0.126953
0.0979614	-0.127563
0.148315	-0.128174
0.104065	-0.128479
0.00366211	-0.128784
-0.0866699	-0.129089
-0.122681	-0.1297
-0.104065	-0.13092
-0.0344849	-0.132751
0.0302124	-0.134583
0.0622559	-0.136108
0.0546265	-0.136719
0.0180054	-0.137024
0.000915527	-0.137634
0.0234985	-0.137634
0.0119019	-0.135803
0.00640869	-0.133362
-0.0247192	-0.131531
-0.0793457	-0.130615
-0.0811768	-0.1297
-0.03479	-0.129089
0.0384521	-0.129089
0.0762939	-0.128784
0.0448608	-0.128479
0.0137329	-0.128784
0.00366211	-0.129395
0.00274658	-0.1297
0.000305176	-0.131226
-0.015564	-0.133972
-0.0137329	-0.135803
-0.000915527	-0.136414
0.0238037	-0.136108
0.0201416	-0.136719
0.0161743	-0.137939
-0.0119019	-0.137939
-0.0512695	-0.134583
-0.0259399	-0.127563
-0.00640869	-0.116882
0.00305176	-0.103149
0.0268555	-0.0863647
0.00244141	-0.0665283
-0.00610352	-0.0448608
0.0115967	-0.0216675
-0.0125122	0.00305176
-0.0311279	0.0289917
0.00335693	0.0546265
0.0228882	0.0796509
0.0177002	0.105286
0.00457764	0.131836
-0.00366211	0.153809
-0.00152588	0.16449
0.0271606	0.161133
0.000305176	0.145264
-0.0424194	0.117493
-0.0524902	0.0762939
-0.0390625	0.0204468
0.0247192	-0.0466919
0.085144	-0.121155
0.0613403	-0.197754
-0.017395	-0.26947
-0.0616455	-0.328674
-0.0662231	-0.369263
-0.0234985	-0.388794
0.0299072	-0.387268
0.0942993	-0.368347
0.125427	-0.335388
0.0509644	-0.293274
-0.0912476	-0.246582
-0.201721	-0.19989
-0.212708	-0.158691
-0.0814819	-0.125732
0.120544	-0.102844
0.253296	-0.0900269
0.245056	-0.0860596
0.0979614	-0.0881958
-0.0863647	-0.0942993
-0.19989	-0.101929
-0.169983	-0.109253
-0.0106812	-0.114441
0.151672	-0.117188
0.158386	-0.118103
0.0692749	-0.116882
-0.0631714	-0.114746
-0.21759	-0.111389
-0.234375	-0.107727
-0.13092	-0.10376
0.0115967	-0.100708
0.169983	-0.0991821
0.239563	-0.0982666
0.20752	-0.0976563
0.0396729	-0.0961304
-0.11261	-0.0952148
-0.161438	-0.09552
-0.164795	-0.0961304
-0.0878906	-0.0958252
0.0372314	-0.0949097
0.10498	-0.0939941
0.122681	-0.093689
0.0732422	-0.0939941
-0.0125122	-0.0933838
-0.0622559	-0.0921631
-0.0357056	-0.0918579
0.0167847	-0.0912476
0.0100708	-0.090332
0.0521851	-0.0888062
0.0915527	-0.0866699
0.0616455	-0.0848389
0.00793457	-0.0830078
-0.0650024	-0.0808716
-0.113831	-0.078125
-0.130615	-0.0753784
-0.115356	-0.0732422
-0.0524902	-0.071106
0.0305176	-0.0689697
0.0473022	-0.0668335
0.0439453	-0.0656128
0.039978	-0.0640869
0.0354004	-0.0616455
0.050354	-0.0588989
0.0421143	-0.0558472
0.0219727	-0.0531006
0.0170898	-0.0500488
0.0183105	-0.0469971
-0.00366211	-0.0436401
-0.0186157	-0.0405884
-0.0271606	-0.0384521
-0.0396729	-0.0369263
-0.0631714	-0.0354004
-0.078125	-0.0344849
-0.0296021	-0.0323486
0.0363159	-0.0292969
0.0994873	-0.0262451
0.104065	-0.0238037
0.0421143	-0.0204468
0.0268555	-0.0152588
0.00427246	-0.0088501
-0.0631714	-0.00335693
-0.134888	0.00152588
-0.111389	0.00640869
-0.00915527	0.0112915
0.0738525	0.0158691
0.0765991	0.0201416
0.0643921	0.0241089
0.032959	0.0280762
-0.0579834	0.0326538
-0.144958	0.0390625
-0.154114	0.0457764
-0.0357056	0.0524902
0.137939	0.0588989
0.242615	0.0662231
0.207825	0.0741577
0.0344849	0.0817871
-0.138245	0.0888062
-0.196533	0.0946045
-0.163879	0.0997925
-0.0524902	0.104065
0.0622559	0.107422
0.107117	0.109253
0.100708	0.110474
0.0741577	0.111084
0.0280762	0.111084
-0.0741577	0.111084
-0.140381	0.111389
-0.0909424	0.112
0.0372314	0.11261
0.118408	0.113831
0.0839233	0.116882
0.0375366	0.120544
-0.0494385	0.123901
-0.0970459	0.126648
-0.0497437	0.128784
-0.0161743	0.13031
0.0314331	0.130615
0.0469971	0.1297
0.0344849	0.126953
0.0137329	0.122986
-0.0228882	0.118713
-0.015564	0.114136
0.0256348	0.108948
0.0326538	0.10376
0.00640869	0.0991821
-0.0848389	0.0949097
-0.126038	0.0900269
-0.0338745	0.0842285
0.0299072	0.0784302
0.0735474	0.0717163
0.108337	0.0640869
0.0527954	0.055542
0.00305176	0.0466919
-0.0570679	0.038147
-0.117188	0.0292969
-0.067749	0.0216675
0.0180054	0.0146484
0.115967	0.00823975
0.11322	0.00183105
0.0390625	-0.00427246
0.00610352	-0.0109863
-0.0292969	-0.0170898
-0.0732422	-0.022583
-0.0686646	-0.0286865
-0.0622559	-0.0363159
-0.0744629	-0.045166
0.000305176	-0.0531006
0.10437	-0.0601196
0.116882	-0.065918
0.0582886	-0.0701904
-0.0119019	-0.0732422
-0.102234	-0.0756836
-0.132446	-0.0775146
-0.0390625	-0.0790405
0.0509644	-0.0808716
0.0769043	-0.0836182
0.0476074	-0.0866699
0.00946045	-0.0894165
-0.00335693	-0.0912476
0.00396729	-0.0939941
0.00152588	-0.0970459
-0.0189209	-0.0997925
-0.0369263	-0.101624
-0.0106812	-0.103149
0.130615	-0.103149
0.21698	-0.102844
0.1828	-0.102539
-0.00549316	-0.102539
-0.277405	-0.102539
-0.432129	-0.101929
-0.377808	-0.100708
-0.184937	-0.100098
0.0338745	-0.0994873
0.195007	-0.0982666
0.314331	-0.0967407
0.365906	-0.0939941
0.308228	-0.090332
0.204773	-0.0866699
0.010376	-0.0839233
-0.218201	-0.0830078
-0.377808	-0.0817871
-0.395508	-0.0799561
-0.214844	-0.0775146
0.0460815	-0.0750732
0.248413	-0.0732422
0.304565	-0.0720215
0.240784	-0.0717163
0.136414	-0.0714111
0.00976563	-0.0708008
-0.113831	-0.0692749
-0.18158	-0.0674438
-0.180969	-0.065918
-0.141907	-0.0656128
-0.072937	-0.0653076
-0.00976563	-0.0646973
0.0512695	-0.0628662
0.057373	-0.06073
0.0216675	-0.0595093
0.0579834	-0.0592041
0.100708	-0.0595093
0.085144	-0.0585938
0.0650024	-0.0576782
-0.0210571	-0.057373
-0.0976563	-0.0579834
-0.0918579	-0.0588989
-0.0561523	-0.0598145
0.00183105	-0.0604248
0.0341797	-0.0601196
0.0457764	-0.0592041
0.0253296	-0.0585938
-0.0219727	-0.0582886
-0.00854492	-0.0582886
0.0326538	-0.0585938
0.0527954	-0.0592041
0.012207	-0.0598145
-0.0662231	-0.06073
-0.0985718	-0.0616455
-0.071106	-0.0631714
0.0268555	-0.0646973
0.103149	-0.065918
0.102539	-0.0668335
0.03479	-0.0671387
-0.0631714	-0.0671387
-0.0686646	-0.0671387
-0.00762939	-0.0674438
-0.00366211	-0.067749
0.00671387	-0.0689697
0.0262451	-0.071106
0.00183105	-0.0738525
-0.0292969	-0.0759888
-0.0668335	-0.0784302
-0.0308228	-0.0823975
0.0253296	-0.0872803
0.0576782	-0.0909424
0.0485229	-0.0927734
-0.017395	-0.0933838
-0.0161743	-0.093689
0.012207	-0.0939941
0.0253296	-0.0949097
0.0149536	-0.0949097
-0.0189209	-0.0942993
-0.062561	-0.0927734
-0.06073	-0.0921631
-0.00762939	-0.0927734
0.0613403	-0.093689
0.0738525	-0.0949097
0.0314331	-0.0967407
-0.012207	-0.098877
-0.0479126	-0.100708
-0.0726318	-0.102539
-0.0378418	-0.10437
0.0161743	-0.105286
0.039978	-0.105896
0.0405884	-0.106201
0.0292969	-0.106201
0.00213623	-0.105896
-0.0299072	-0.105591
-0.0338745	-0.105591
0.0289917	-0.105286
0.0631714	-0.104675
0.0326538	-0.10376
-0.00823975	-0.103149
-0.0253296	-0.103455
-0.0219727	-0.103149
-0.0283813	-0.102539
-0.0424194	-0.101624
-0.045166	-0.101624
-0.0305176	-0.101624
0.0344849	-0.102539
0.0753784	-0.10376
0.0485229	-0.105286
0.0262451	-0.106506
-0.0338745	-0.107422
-0.06073	-0.108032
-0.0195313	-0.108337
0.00335693	-0.108337
-0.0250244	-0.108032
0.000610352	-0.107727
0.0796509	-0.108032
0.0704956	-0.107727
0.0234985	-0.107117
-0.0341797	-0.106812
-0.0875854	-0.106812
-0.105286	-0.107727
-0.0537109	-0.108337
0.0448608	-0.108032
0.106812	-0.107117
0.078125	-0.105591
0.0100708	-0.104065
-0.0296021	-0.102844
-0.0494385	-0.101929
-0.0650024	-0.101013
-0.012207	-0.101318
0.0527954	-0.102539
0.083313	-0.104675
0.0424194	-0.106506
-0.0631714	-0.107727
-0.0997925	-0.109253
-0.0515747	-0.111084
-0.00427246	-0.111694
0.0448608	-0.110168
0.0653076	-0.108032
0.0244141	-0.105896
-0.0177002	-0.104675
-0.00579834	-0.103149
0.0238037	-0.101929
0.0317383	-0.100403
0.0250244	-0.098877
0.00152588	-0.0982666
-0.0430298	-0.0982666
-0.0601196	-0.0994873
-0.0460815	-0.101013
-0.0112915	-0.102539
0.0125122	-0.103455
-0.000610352	-0.104065
-0.00305176	-0.10498
0.0140381	-0.105286
0.0125122	-0.105591
0.0442505	-0.106201
0.0540161	-0.106812
0.0286865	-0.106506
-0.0338745	-0.105591
-0.0872803	-0.10498
-0.0643921	-0.104675
0.00549316	-0.104065
0.0613403	-0.102844
0.0756836	-0.101929
0.06073	-0.100708
0.0106812	-0.0991821
-0.0576782	-0.0970459
-0.0942993	-0.093689
-0.0891113	-0.0900269
-0.0219727	-0.0860596
0.0357056	-0.0817871
0.0567627	-0.0759888
0.0628662	-0.0686646
0.0567627	-0.0601196
0.0183105	-0.0509644
-0.0375366	-0.0408936
-0.0622559	-0.0305176
-0.0494385	-0.0201416
-0.0143433	-0.0109863
0.0140381	-0.00305176
0.0402832	0.00305176
0.0424194	0.00732422
-0.0106812	0.0106812
-0.0375366	0.0137329
0.0195313	0.0161743
0.071106	0.0183105
0.0213623	0.0204468
-0.072937	0.0244141
-0.0894165	0.0299072
-0.0469971	0.0354004
0.00854492	0.039978
0.0564575	0.0442505
0.0778198	0.0466919
0.0695801	0.0473022
0.00976563	0.0445557
-0.0296021	0.0384521
-0.0332642	0.0289917
-0.0494385	0.0167847
-0.0631714	0.00335693
-0.0216675	-0.0106812
0.022583	-0.0241089
0.0256348	-0.0363159
0.0012207	-0.0476074
-0.0192261	-0.0579834
-0.0183105	-0.0668335
0.0317383	-0.0744629
0.0543213	-0.0805664
0.0198364	-0.0854492
-0.0241089	-0.0906372
-0.0210571	-0.0961304
0.0149536	-0.102234
0.0143433	-0.106201
0.067749	-0.109253
0.0393677	-0.112305
-0.00915527	-0.115662
-0.0469971	-0.118408
-0.0820923	-0.119629
-0.0860596	-0.120544
-0.0552368	-0.12146
0.0234985	-0.123291
0.0790405	-0.125427
0.0985718	-0.126648
0.0701904	-0.126648
-0.0460815	-0.126953
-0.133057	-0.127258
-0.142212	-0.127563
-0.0527954	-0.127563
0.0912476	-0.126953
0.204468	-0.125427
0.182495	-0.124207
0.00854492	-0.123596
-0.139771	-0.123901
-0.156555	-0.125122
-0.0714111	-0.126648
0.00701904	-0.127258
0.0845337	-0.126953
0.0894165	-0.127258
-0.00244141	-0.127563
-0.0311279	-0.127869
-0.0088501	-0.126648
0.0125122	-0.124207
0.00762939	-0.12146
0.00915527	-0.119629
-0.0457764	-0.118408
-0.0802612	-0.117493
-0.0344849	-0.117188
0.0244141	-0.117493
0.0793457	-0.118103
0.0769043	-0.118713
0.027771	-0.116882
-0.0244141	-0.110779
-0.0778198	-0.101013
-0.0762939	-0.0888062
-0.0527954	-0.0744629
0.00579834	-0.0576782
0.141602	-0.0387573
0.155945	-0.0186157
0.112305	0.00305176
-0.0506592	0.0253296
-0.150146	0.0491333
-0.190735	0.0778198
-0.147705	0.110168
0.00274658	0.139465
0.0961304	0.158997
0.127258	0.166016
0.0952148	0.160828
0.0128174	0.145569
-0.0372314	0.119019
-0.067749	0.0778198
-0.0561523	0.0216675
-0.00640869	-0.0457764
0.0405884	-0.118713
0.071106	-0.189819
0.0558472	-0.251465
0.0421143	-0.298462
-0.017395	-0.328064
-0.114746	-0.338135
-0.156555	-0.3302
-0.0640869	-0.308838
0.0671387	-0.278625
0.177612	-0.243225
0.184021	-0.205688
0.072937	-0.170288
-0.0302124	-0.140686
-0.119324	-0.118408
-0.141602	-0.10376
-0.116882	-0.0946045
-0.102844	-0.0909424
-0.0256348	-0.0912476
0.0857544	-0.093689
0.188599	-0.0961304
0.187988	-0.0979614
0.0628662	-0.0982666
-0.0616455	-0.0970459
-0.149231	-0.0958252
-0.185547	-0.0958252
-0.138855	-0.0970459
-0.101318	-0.098877
-0.03479	-0.0994873
0.0863647	-0.098877
0.234375	-0.0979614
0.30365	-0.0976563
0.250854	-0.0976563
0.0982666	-0.0970459
-0.12085	-0.0949097
-0.310669	-0.0918579
-0.357056	-0.0872803
-0.214233	-0.0827026
0.0463867	-0.0796509
0.212402	-0.0778198
0.235596	-0.0772095
0.148926	-0.0775146
-0.0790405	-0.078125
-0.288086	-0.0787354
-0.205994	-0.0790405
0.0619507	-0.0787354
0.255432	-0.078125
0.289001	-0.0775146
0.163879	-0.0765991
-0.0338745	-0.0750732
-0.184631	-0.0723267
-0.213623	-0.0683594
-0.205688	-0.0643921
-0.0134277	-0.06073
0.259705	-0.0582886
0.302734	-0.0564575
0.0823975	-0.0549316
-0.249329	-0.0540161
-0.466919	-0.0534058
-0.419312	-0.0537109
-0.106201	-0.0540161
0.267029	-0.0537109
0.460815	-0.0527954
0.426331	-0.0524902
0.211487	-0.0515747
-0.0259399	-0.0500488
-0.198364	-0.0476074
-0.275574	-0.0436401
-0.216675	-0.038147
-0.0494385	-0.0314331
0.0845337	-0.0247192
0.129395	-0.0189209
0.106812	-0.0137329
0.0189209	-0.00946045
-0.0845337	-0.00518799
-0.101624	-0.0012207
-0.0601196	0.00152588
0.00671387	0.00274658
0.0839233	0.00305176
0.122375	0.00305176
0.0915527	0.00518799
0.0296021	0.00854492
-0.0686646	0.0128174
-0.16449	0.0177002
-0.19043	0.022583
-0.0720215	0.0286865
0.098877	0.0357056
0.195923	0.0424194
0.115356	0.0482178
-0.0241089	0.0534058
-0.0848389	0.0579834
-0.0860596	0.0628662
-0.0631714	0.0680542
-0.0146484	0.0735474
0.0479126	0.0787354
0.114136	0.0842285
0.154419	0.090332
0.0912476	0.0973511
-0.0247192	0.10498
-0.135498	0.112305
-0.169067	0.118103
-0.108032	0.122986
-0.0250244	0.125427
0.0747681	0.126038
0.158386	0.126038
0.117188	0.126038
-0.00305176	0.125732
-0.126648	0.124817
-0.148315	0.122986
-0.0613403	0.12085
0.0439453	0.119019
0.0991821	0.117188
0.0857544	0.116272
0.020752	0.116577
0.00366211	0.117188
-0.0140381	0.117798
-0.039978	0.118408
-0.00762939	0.119324
-0.0177002	0.119629
-0.0302124	0.118713
-0.0299072	0.116882
-0.0247192	0.115051
0.00396729	0.11261
0.0271606	0.108643
0.0363159	0.103149
0.055542	0.0967407
0.0762939	0.0897217
0.0302124	0.0817871
-0.0421143	0.072937
-0.0811768	0.0640869
-0.0631714	0.0549316
0.0219727	0.0460815
0.0970459	0.0372314
0.0610352	0.0280762
-0.0500488	0.0189209
-0.125732	0.0106812
-0.117188	0.00244141
-0.0210571	-0.00488281
0.090332	-0.0112915
0.123291	-0.0170898
0.0738525	-0.0222778
-0.0109863	-0.0271606
-0.0692749	-0.0320435
-0.0823975	-0.0375366
-0.0216675	-0.0442505
0.0643921	-0.0512695
0.0454712	-0.057373
-0.0421143	-0.0628662
-0.0723267	-0.0674438
-0.0558472	-0.0714111
0.00366211	-0.0747681
0.0857544	-0.0778198
0.101318	-0.0811768
0.0839233	-0.0839233
0.0662231	-0.0857544
-0.00518799	-0.0872803
-0.13916	-0.0897217
-0.26062	-0.0930786
-0.233154	-0.0970459
-0.0100708	-0.100708
0.282898	-0.103455
0.424194	-0.105286
0.317993	-0.105286
0.0134277	-0.10376
-0.318604	-0.101624
-0.483704	-0.0997925
-0.407104	-0.0976563
-0.138245	-0.0952148
0.174255	-0.0927734
0.39917	-0.0909424
0.454102	-0.0909424
0.351563	-0.0915527
0.0869751	-0.0918579
-0.252991	-0.0918579
-0.462646	-0.0921631
-0.488586	-0.0924683
-0.275879	-0.0915527
0.0906372	-0.0891113
0.386658	-0.085144
0.49469	-0.0811768
0.370178	-0.078125
0.0970459	-0.0759888
-0.152283	-0.0738525
-0.2948	-0.0714111
-0.327759	-0.0686646
-0.26825	-0.065918
-0.105286	-0.0637817
0.0463867	-0.062561
0.135193	-0.0616455
0.194092	-0.06073
0.143738	-0.0610352
0.0262451	-0.0619507
-0.0292969	-0.0628662
-0.0350952	-0.0637817
-0.00915527	-0.0637817
0.0134277	-0.0640869
0.0143433	-0.0653076
0.00213623	-0.0668335
-0.0280762	-0.067749
-0.0201416	-0.067749
0.00549316	-0.0674438
0.00671387	-0.0662231
0.0152588	-0.0646973
0.000915527	-0.0631714
-0.038147	-0.0628662
-0.050354	-0.0637817
-0.0436401	-0.0650024
-0.00762939	-0.0650024
0.0479126	-0.0650024
0.0793457	-0.0653076
0.0744629	-0.0662231
0.0360107	-0.0671387
-0.0112915	-0.0668335
-0.0689697	-0.0665283
-0.0741577	-0.0671387
-0.0271606	-0.0689697
-0.022583	-0.0714111
-0.0241089	-0.0738525
0.0112915	-0.0756836
0.0314331	-0.0772095
0.0283813	-0.0793457
0.00823975	-0.0820923
-0.111389	-0.0857544
-0.0296021	-0.0881958
0.150146	-0.0897217
0.186462	-0.0906372
0.0604248	-0.0918579
-0.127563	-0.093689
-0.159912	-0.0958252
-0.0479126	-0.0973511
0.0228882	-0.0985718
0.0250244	-0.0994873
0.0192261	-0.100098
-0.0369263	-0.100098
-0.0732422	-0.100098
0.057373	-0.0997925
0.177612	-0.098877
0.183105	-0.0973511
0.0460815	-0.0958252
-0.149536	-0.0958252
-0.243835	-0.0973511
-0.215454	-0.0994873
-0.115662	-0.101624
-0.00610352	-0.103149
0.144043	-0.10498
0.226135	-0.107422
0.223999	-0.110779
0.134888	-0.11261
-0.136414	-0.11322
-0.169678	-0.113525
-0.0512695	-0.11322
0.0292969	-0.11322
0.0506592	-0.114136
-0.0268555	-0.115662
-0.0653076	-0.117493
-0.0473022	-0.118713
-0.0241089	-0.119934
-0.00854492	-0.121765
0.0140381	-0.122375
0.0485229	-0.12207
0.0286865	-0.12085
-0.137329	-0.118713
-0.0985718	-0.116577
0.0683594	-0.114441
0.247192	-0.11322
0.392456	-0.11261
0.179138	-0.11261
-0.0830078	-0.11261
-0.372009	-0.112305
-0.460205	-0.112305
-0.280151	-0.11322
-0.0128174	-0.115051
0.223694	-0.116272
0.270691	-0.116577
0.123291	-0.115356
-0.0253296	-0.11322
0.0341797	-0.110474
0.17395	-0.106201
0.185547	-0.0997925
0.0280762	-0.0921631
-0.218201	-0.0839233
-0.371704	-0.0747681
-0.320129	-0.0656128
-0.0888062	-0.0558472
0.195618	-0.0463867
0.334778	-0.038147
0.26001	-0.0314331
0.0708008	-0.0271606
-0.0613403	-0.0241089
-0.160522	-0.0201416
-0.451965	-0.015564
0.162354	-0.0106812
1.28967	-0.00518799
-0.228271	0.00183105
-1.01349	0.010376
-0.837097	0.0195313
-0.475769	0.0280762
0.430603	0.0350952
0.880432	0.039978
0.927124	0.0421143
0.527039	0.0408936
-0.137024	0.0366211
-0.661926	0.0292969
